Player,Time,ACS,Kills,Death,Assists,Kills - Death,ADR,First Kill,First Death,First Kill - First Death,HS%,Adversário,Mapa,Mapa Pick,Lado de Início,Data,Rounds Vencidos,Rounds Perdidos,Astra,Breach,Brimstone,Cypher,Kay/O,Jett,Killjoy,Omen,Phoenix,Raze,Reyna,Sage,Skye,Sova,Viper,Yoru,Etapa,Campeonato,Bracket,MD
Nyang,Gamelanders Blue,153,11,16,3,-5,1020,0,2,-2,14%,YNG Sharks,Ascent,YNG Sharks,Ataque,24/07/2021,10,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Challengers #2,Winner's Final,3
fznnn,Gamelanders Blue,121,8,14,11,-6,745,3,2,1,6%,YNG Sharks,Ascent,YNG Sharks,Ataque,24/07/2021,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #2,Winner's Final,3
deNaro,YNG Sharks,292,23,14,11,9,1958,4,2,2,17%,Gamelanders Blue,Ascent,YNG Sharks,Defesa,24/07/2021,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #2,Winner's Final,3
gaabxx,YNG Sharks,283,21,13,5,8,1911,6,2,4,13%,Gamelanders Blue,Ascent,YNG Sharks,Defesa,24/07/2021,13,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Winner's Final,3
light,YNG Sharks,175,15,12,5,3,1141,1,1,0,29%,Gamelanders Blue,Ascent,YNG Sharks,Defesa,24/07/2021,13,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Challengers #2,Winner's Final,3
fra,YNG Sharks,167,15,16,9,-1,996,2,2,0,29%,Gamelanders Blue,Ascent,YNG Sharks,Defesa,24/07/2021,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Winner's Final,3
prozin,YNG Sharks,98,6,16,12,-10,640,0,3,-3,12%,Gamelanders Blue,Ascent,YNG Sharks,Defesa,24/07/2021,13,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Winner's Final,3
mwzera,Gamelanders Blue,244,17,18,4,-1,1463,4,2,2,28%,YNG Sharks,Breeze,Gamelanders Blue,Defesa,24/07/2021,8,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Winner's Final,3
Nyang,Gamelanders Blue,223,15,15,5,0,1586,3,1,2,38%,YNG Sharks,Breeze,Gamelanders Blue,Defesa,24/07/2021,8,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Winner's Final,3
fznnn,Gamelanders Blue,179,14,16,7,-2,1172,0,1,-1,15%,YNG Sharks,Breeze,Gamelanders Blue,Defesa,24/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #2,Winner's Final,3
Jonn,Gamelanders Blue,144,10,19,3,-9,886,3,1,2,35%,YNG Sharks,Breeze,Gamelanders Blue,Defesa,24/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Challengers #2,Winner's Final,3
BELKY,Gamelanders Blue,142,9,18,5,-9,920,2,4,-2,18%,YNG Sharks,Breeze,Gamelanders Blue,Defesa,24/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #2,Winner's Final,3
deNaro,YNG Sharks,290,22,12,7,10,1806,1,3,-2,21%,Gamelanders Blue,Breeze,Gamelanders Blue,Ataque,24/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #2,Winner's Final,3
prozin,YNG Sharks,266,22,14,3,8,1522,1,2,-1,27%,Gamelanders Blue,Breeze,Gamelanders Blue,Ataque,24/07/2021,13,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Challengers #2,Winner's Final,3
fra,YNG Sharks,236,19,13,4,6,1364,5,3,2,32%,Gamelanders Blue,Breeze,Gamelanders Blue,Ataque,24/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #2,Winner's Final,3
light,YNG Sharks,171,12,12,6,0,1243,0,1,-1,22%,Gamelanders Blue,Breeze,Gamelanders Blue,Ataque,24/07/2021,13,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Challengers #2,Winner's Final,3
gaabxx,YNG Sharks,156,11,14,3,-3,1113,2,3,-1,13%,Gamelanders Blue,Breeze,Gamelanders Blue,Ataque,24/07/2021,13,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Winner's Final,3
matheuzin,NOORG2.0,264,20,13,4,7,1610,4,1,3,22%,Team Vikings,Bind,Team Vikings,Defesa,25/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #2,Losers Final,3
tuyz,NOORG2.0,186,12,17,8,-5,1076,3,3,0,23%,Team Vikings,Bind,Team Vikings,Defesa,25/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Challengers #2,Losers Final,3
ryotzz,NOORG2.0,170,13,16,3,-3,1230,0,0,0,14%,Team Vikings,Bind,Team Vikings,Defesa,25/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #2,Losers Final,3
luk,NOORG2.0,160,12,16,3,-4,965,3,3,0,29%,Team Vikings,Bind,Team Vikings,Defesa,25/07/2021,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
kon4n,NOORG2.0,138,8,15,7,-7,1087,2,2,0,15%,Team Vikings,Bind,Team Vikings,Defesa,25/07/2021,8,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
Sacy,Team Vikings,281,20,14,3,6,1644,2,4,-2,22%,NOORG2.0,Bind,Team Vikings,Ataque,25/07/2021,13,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
sutecas,Team Vikings,270,20,10,7,10,1760,2,1,1,40%,NOORG2.0,Bind,Team Vikings,Ataque,25/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #2,Losers Final,3
gtnziN,Team Vikings,200,17,12,4,5,1274,3,1,2,17%,NOORG2.0,Bind,Team Vikings,Ataque,25/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Challengers #2,Losers Final,3
saadhak,Team Vikings,144,9,15,18,-6,938,0,2,-2,21%,NOORG2.0,Bind,Team Vikings,Ataque,25/07/2021,13,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
frz,Team Vikings,119,10,14,4,-4,712,2,4,-2,22%,NOORG2.0,Bind,Team Vikings,Ataque,25/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Challengers #2,Losers Final,3
kon4n,NOORG2.0,260,16,18,3,-2,1694,3,4,-1,23%,Team Vikings,Icebox,NOORG2.0,Ataque,25/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Challengers #2,Losers Final,3
tuyz,NOORG2.0,187,14,19,2,-5,1081,3,3,0,31%,Team Vikings,Icebox,NOORG2.0,Ataque,25/07/2021,8,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
matheuzin,NOORG2.0,165,12,17,4,-5,1387,3,2,1,23%,Team Vikings,Icebox,NOORG2.0,Ataque,25/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #2,Losers Final,3
ryotzz,NOORG2.0,149,10,15,4,-5,1010,2,0,2,13%,Team Vikings,Icebox,NOORG2.0,Ataque,25/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #2,Losers Final,3
luk,NOORG2.0,64,4,17,5,-13,505,0,1,-1,14%,Team Vikings,Icebox,NOORG2.0,Ataque,25/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Challengers #2,Losers Final,3
Sacy,Team Vikings,332,25,10,5,15,2041,5,0,5,30%,NOORG2.0,Icebox,NOORG2.0,Defesa,25/07/2021,13,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
gtnziN,Team Vikings,285,23,10,5,13,1583,3,4,-1,27%,NOORG2.0,Icebox,NOORG2.0,Defesa,25/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Challengers #2,Losers Final,3
frz,Team Vikings,224,17,8,4,9,1390,0,2,-2,33%,NOORG2.0,Icebox,NOORG2.0,Defesa,25/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #2,Losers Final,3
sutecas,Team Vikings,198,14,15,7,-1,1322,1,2,-1,25%,NOORG2.0,Icebox,NOORG2.0,Defesa,25/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Challengers #2,Losers Final,3
saadhak,Team Vikings,110,7,13,15,-6,720,1,3,-2,31%,NOORG2.0,Icebox,NOORG2.0,Defesa,25/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #2,Losers Final,3
mwzera,Gamelanders Blue,322,25,19,4,6,1835,4,0,4,15%,SLICK,Icebox,Gamelanders Blue,Ataque,25/07/2021,13,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
BELKY,Gamelanders Blue,257,22,14,3,8,1687,3,2,1,21%,SLICK,Icebox,Gamelanders Blue,Ataque,25/07/2021,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
Jonn,Gamelanders Blue,227,18,19,6,-1,1514,4,4,0,33%,SLICK,Icebox,Gamelanders Blue,Ataque,25/07/2021,13,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Challengers #2,Losers Final,3
fznnn,Gamelanders Blue,186,15,14,6,1,1332,1,0,1,50%,SLICK,Icebox,Gamelanders Blue,Ataque,25/07/2021,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #2,Losers Final,3
Nyang,Gamelanders Blue,163,12,16,7,-4,1095,1,4,-3,19%,SLICK,Icebox,Gamelanders Blue,Ataque,25/07/2021,13,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Challengers #2,Losers Final,3
aspas,SLICK,278,23,16,3,7,1687,2,3,-1,24%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,25/07/2021,10,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
DiMAS,SLICK,222,19,18,8,1,1393,0,2,-2,25%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,25/07/2021,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #2,Losers Final,3
Maverick,SLICK,183,13,20,15,-7,1247,2,3,-1,23%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,25/07/2021,10,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
DONSA,SLICK,171,14,18,4,-4,1031,3,4,-1,19%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,25/07/2021,10,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Challengers #2,Losers Final,3
Veroneze,SLICK,170,13,20,3,-7,1290,3,1,2,27%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,25/07/2021,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #2,Losers Final,3
mwzera,Gamelanders Blue,348,34,21,7,13,2130,7,1,6,16%,SLICK,Split,SLICK,Defesa,25/07/2021,15,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
BELKY,Gamelanders Blue,242,25,19,6,6,1506,2,2,0,30%,SLICK,Split,SLICK,Defesa,25/07/2021,15,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
fznnn,Gamelanders Blue,176,17,15,7,2,1175,0,2,-2,12%,SLICK,Split,SLICK,Defesa,25/07/2021,15,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
Nyang,Gamelanders Blue,164,15,20,10,-5,1002,2,2,0,26%,SLICK,Split,SLICK,Defesa,25/07/2021,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #2,Losers Final,3
Jonn,Gamelanders Blue,114,12,20,4,-8,845,1,9,-8,21%,SLICK,Split,SLICK,Defesa,25/07/2021,15,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
DiMAS,SLICK,267,26,20,3,6,1713,7,2,5,24%,Gamelanders Blue,Split,SLICK,Ataque,25/07/2021,13,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
aspas,SLICK,230,23,20,3,3,1527,5,3,2,31%,Gamelanders Blue,Split,SLICK,Ataque,25/07/2021,13,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
Veroneze,SLICK,183,19,20,3,-1,1239,1,1,0,27%,Gamelanders Blue,Split,SLICK,Ataque,25/07/2021,13,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Challengers #2,Losers Final,3
DONSA,SLICK,163,16,22,10,-6,1084,2,2,0,24%,Gamelanders Blue,Split,SLICK,Ataque,25/07/2021,13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
Maverick,SLICK,121,11,21,10,-10,835,1,4,-3,12%,Gamelanders Blue,Split,SLICK,Ataque,25/07/2021,13,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #2,Losers Final,3
tuyz,NOORG2.0,182,11,14,4,-3,1035,4,2,2,16%,Vivo Keyd,Bind,Desempate,Defesa,31/07/2021,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Challengers #3,Upper Final,1
kon4n,NOORG2.0,165,10,13,0,-3,1612,1,5,-4,19%,Vivo Keyd,Bind,Desempate,Defesa,31/07/2021,5,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
ryotzz,NOORG2.0,155,9,14,5,-5,1422,1,1,0,7%,Vivo Keyd,Bind,Desempate,Defesa,31/07/2021,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #3,Upper Final,1
matheuzin,NOORG2.0,142,8,16,6,-8,915,0,4,-4,32%,Vivo Keyd,Bind,Desempate,Defesa,31/07/2021,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #3,Upper Final,1
luk,NOORG2.0,108,7,14,5,-7,631,0,0,0,21%,Vivo Keyd,Bind,Desempate,Defesa,31/07/2021,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
ntk,Vivo Keyd,289,17,10,9,7,1665,3,0,3,15%,NOORG2.0,Bind,Desempate,Ataque,31/07/2021,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #3,Upper Final,1
JhoW,Vivo Keyd,245,16,10,2,6,1447,3,2,1,4%,NOORG2.0,Bind,Desempate,Ataque,31/07/2021,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #3,Upper Final,1
heat,Vivo Keyd,214,15,5,3,10,1218,2,2,0,31%,NOORG2.0,Bind,Desempate,Ataque,31/07/2021,13,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
v1xen,Vivo Keyd,208,13,10,2,3,1273,2,1,1,19%,NOORG2.0,Bind,Desempate,Ataque,31/07/2021,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
murizzz,Vivo Keyd,144,10,10,2,0,936,2,1,1,29%,NOORG2.0,Bind,Desempate,Ataque,31/07/2021,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Challengers #3,Upper Final,1
Magic,Ingaming,195,14,16,2,-2,1400,0,7,-7,20%,Havan Liberty,Bind,Desempate,Defesa,31/07/2021,8,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
delevingne,Ingaming,163,12,17,5,-5,1042,2,4,-2,18%,Havan Liberty,Bind,Desempate,Defesa,31/07/2021,8,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
ceegu1N,Ingaming,160,11,16,6,-5,959,2,0,2,14%,Havan Liberty,Bind,Desempate,Defesa,31/07/2021,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
jacobin,Ingaming,148,9,14,6,-5,996,1,0,1,14%,Havan Liberty,Bind,Desempate,Defesa,31/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #3,Upper Final,1
CTC,Ingaming,124,8,16,1,-8,829,2,3,-1,7%,Havan Liberty,Bind,Desempate,Defesa,31/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #3,Upper Final,1
liazzi,Havan Liberty,247,18,12,6,6,1615,5,5,0,23%,Ingaming,Bind,Desempate,Ataque,31/07/2021,13,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
pleets,Havan Liberty,231,18,9,7,9,1760,1,0,1,13%,Ingaming,Bind,Desempate,Ataque,31/07/2021,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
shion,Havan Liberty,226,18,12,6,6,1514,4,1,3,24%,Ingaming,Bind,Desempate,Ataque,31/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Challengers #3,Upper Final,1
krain,Havan Liberty,172,14,10,8,4,1181,1,1,0,33%,Ingaming,Bind,Desempate,Ataque,31/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #3,Upper Final,1
Myssen,Havan Liberty,169,11,11,7,0,980,3,0,3,38%,Ingaming,Bind,Desempate,Ataque,31/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #3,Upper Final,1
DiMAS,SLICK,220,15,14,3,1,995,1,2,-1,23%,Jaguares eSports,Haven,Desempate,Ataque,31/07/2021,7,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
aspas,SLICK,211,14,18,3,-4,1269,1,2,-1,31%,Jaguares eSports,Haven,Desempate,Ataque,31/07/2021,7,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
Maverick,SLICK,156,9,19,4,-10,1095,3,2,1,18%,Jaguares eSports,Haven,Desempate,Ataque,31/07/2021,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #3,Upper Final,1
Veroneze,SLICK,130,13,15,1,-2,719,2,2,0,23%,Jaguares eSports,Haven,Desempate,Ataque,31/07/2021,7,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Challengers #3,Upper Final,1
DONSA,SLICK,57,3,17,7,-14,503,0,4,-4,35%,Jaguares eSports,Haven,Desempate,Ataque,31/07/2021,7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
Tisora,Jaguares eSports,257,18,12,5,6,1606,5,2,3,23%,SLICK,Haven,Desempate,Defesa,31/07/2021,13,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
Less,Jaguares eSports,243,22,11,4,11,1506,3,1,2,25%,SLICK,Haven,Desempate,Defesa,31/07/2021,13,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
zakkv,Jaguares eSports,215,16,8,9,8,1417,1,0,1,23%,SLICK,Haven,Desempate,Defesa,31/07/2021,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #3,Upper Final,1
axeddy,Jaguares eSports,211,14,11,6,3,1445,1,4,-3,17%,SLICK,Haven,Desempate,Defesa,31/07/2021,13,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
Cryy,Jaguares eSports,194,13,12,10,1,969,2,0,2,25%,SLICK,Haven,Desempate,Defesa,31/07/2021,13,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
Quick,FURIA,295,24,12,3,12,1625,4,1,3,32%,Extenzy Gaming,Haven,Desempate,Ataque,31/07/2021,13,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
xand,FURIA,265,20,14,4,6,1589,5,3,2,31%,Extenzy Gaming,Haven,Desempate,Ataque,31/07/2021,13,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
Mazin,FURIA,207,15,14,7,1,1198,3,0,3,19%,Extenzy Gaming,Haven,Desempate,Ataque,31/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Challengers #3,Upper Final,1
Nozwerr,FURIA,186,14,12,5,2,1253,1,1,0,19%,Extenzy Gaming,Haven,Desempate,Ataque,31/07/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Challengers #3,Upper Final,1
Khalil,FURIA,84,6,14,7,-8,391,1,2,-1,21%,Extenzy Gaming,Haven,Desempate,Ataque,31/07/2021,13,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
BrinkssJ,Extenzy Gaming,275,20,13,5,7,1733,1,0,1,19%,FURIA,Haven,Desempate,Defesa,31/07/2021,8,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
rst,Extenzy Gaming,205,14,17,5,-3,1179,2,2,0,16%,FURIA,Haven,Desempate,Defesa,31/07/2021,8,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
Biscoit1n,Extenzy Gaming,186,12,17,3,-5,1128,3,6,-3,20%,FURIA,Haven,Desempate,Defesa,31/07/2021,8,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
gustt1nha,Extenzy Gaming,185,13,16,5,-3,1220,1,3,-2,21%,FURIA,Haven,Desempate,Defesa,31/07/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #3,Upper Final,1
flainzz,Extenzy Gaming,102,7,16,8,-9,683,0,3,-3,12%,FURIA,Haven,Desempate,Defesa,31/07/2021,8,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Upper Final,1
matheuzin,NOORG2.0,223,17,15,5,2,1470,2,0,2,29%,Ingaming,Split,NOORG2.0,Ataque,01/08/2021,11,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Challengers #3,Loser,3
ryotzz,NOORG2.0,198,17,15,9,2,1421,1,1,0,19%,Ingaming,Split,NOORG2.0,Ataque,01/08/2021,11,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Loser,3
kon4n,NOORG2.0,194,16,18,4,-2,1235,4,6,-2,16%,Ingaming,Split,NOORG2.0,Ataque,01/08/2021,11,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #3,Loser,3
tuyz,NOORG2.0,188,14,18,4,-4,1208,4,4,0,20%,Ingaming,Split,NOORG2.0,Ataque,01/08/2021,11,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Loser,3
luk,NOORG2.0,137,13,14,10,-1,729,0,2,-2,9%,Ingaming,Split,NOORG2.0,Ataque,01/08/2021,11,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Loser,3
delevingne,Ingaming,272,24,15,3,9,1357,7,3,4,20%,NOORG2.0,Split,NOORG2.0,Defesa,01/08/2021,13,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Loser,3
Magic,Ingaming,209,16,18,5,-2,1329,2,3,-1,21%,NOORG2.0,Split,NOORG2.0,Defesa,01/08/2021,13,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #3,Loser,3
ceegu1N,Ingaming,200,15,15,10,0,1293,2,0,2,16%,NOORG2.0,Split,NOORG2.0,Defesa,01/08/2021,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Loser,3
jacobin,Ingaming,162,14,16,4,-2,1122,1,3,-2,20%,NOORG2.0,Split,NOORG2.0,Defesa,01/08/2021,13,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Loser,3
CTC,Ingaming,127,11,13,4,-2,797,1,2,-1,12%,NOORG2.0,Split,NOORG2.0,Defesa,01/08/2021,13,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Challengers #3,Loser,3
kon4n,NOORG2.0,210,10,15,5,-5,1448,0,0,0,26%,Ingaming,Bind,Ingaming,Defesa,01/08/2021,3,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #3,Loser,3
ryotzz,NOORG2.0,185,10,14,4,-4,1164,1,4,-3,4%,Ingaming,Bind,Ingaming,Defesa,01/08/2021,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #3,Loser,3
tuyz,NOORG2.0,151,8,16,2,-8,992,2,3,-1,48%,Ingaming,Bind,Ingaming,Defesa,01/08/2021,3,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Challengers #3,Loser,3
luk,NOORG2.0,145,7,15,3,-8,903,0,1,-1,17%,Ingaming,Bind,Ingaming,Defesa,01/08/2021,3,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Loser,3
matheuzin,NOORG2.0,125,7,15,5,-8,673,2,3,-1,38%,Ingaming,Bind,Ingaming,Defesa,01/08/2021,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #3,Loser,3
CTC,Ingaming,373,24,10,3,14,1788,3,0,3,30%,NOORG2.0,Bind,Ingaming,Ataque,01/08/2021,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Challengers #3,Loser,3
Magic,Ingaming,318,18,8,4,10,1811,3,1,2,30%,NOORG2.0,Bind,Ingaming,Ataque,01/08/2021,13,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Challengers #3,Loser,3
jacobin,Ingaming,226,16,6,2,10,1421,2,1,1,32%,NOORG2.0,Bind,Ingaming,Ataque,01/08/2021,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Challengers #3,Loser,3
ceegu1N,Ingaming,148,10,6,6,4,1039,0,1,-1,14%,NOORG2.0,Bind,Ingaming,Ataque,01/08/2021,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Challengers #3,Loser,3
